Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764633682,365,,Aggregated,126.200000,0.000000,70,160,220,270,330,380,460,520,850,1200,1200,4537,0,70,146.37809288074234,43.67450000427198,1175.9356000038679,2116.571082212916
1764633683,365,,Aggregated,127.700000,0.000000,69,160,220,270,330,380,460,520,850,1200,1200,4683,0,69,145.93076265214353,43.67450000427198,1175.9356000038679,2110.5859491778774
1764633684,371,,Aggregated,130.100000,0.000000,70,160,220,270,330,380,470,540,850,1200,1200,4829,0,70,147.02225237108684,43.37060000398196,1175.9356000038679,2137.6268378546283
1764633685,383,,Aggregated,132.800000,0.000000,69,150,220,270,330,380,470,540,850,1200,1200,4992,0,69,146.34783641827335,42.19519999605836,1175.9356000038679,2127.2872596153848
1764633686,389,,Aggregated,135.000000,0.000000,70,150,220,270,330,380,470,530,820,1200,1200,5141,0,70,146.3390078000436,42.19519999605836,1175.9356000038679,2126.5652596771056
1764633687,395,,Aggregated,139.000000,0.000000,69,150,220,270,330,380,470,530,820,1200,1200,5289,0,69,146.25570476460493,42.19519999605836,1175.9356000038679,2129.6065418793723
1764633688,401,,Aggregated,139.700000,0.000000,70,150,220,270,330,380,470,520,820,1200,1200,5463,0,70,146.6639326926598,42.19519999605836,1175.9356000038679,2126.1814021599853
1764633689,407,,Aggregated,142.300000,0.000000,70,150,220,270,340,380,470,520,820,1200,1200,5622,0,70,146.77164727854907,42.19519999605836,1175.9356000038679,2119.9124866595516
1764633690,413,,Aggregated,144.200000,0.000000,69,150,220,270,330,380,470,520,820,1200,1200,5772,0,69,145.85852027026542,42.19519999605836,1175.9356000038679,2119.881496881497
1764633691,419,,Aggregated,148.600000,0.000000,69,150,220,270,330,380,470,520,820,1200,1200,5917,0,69,145.3685515294868,42.19519999605836,1175.9356000038679,2117.6221057968564
1764633692,425,,Aggregated,150.100000,0.000000,69,150,220,270,330,380,470,530,800,1200,1200,6092,0,69,145.03186419894828,42.19519999605836,1175.9356000038679,2113.623768877216
1764633693,431,,Aggregated,152.300000,0.000000,69,140,220,270,330,380,470,540,800,1200,1200,6254,0,69,144.9746372081868,42.19519999605836,1175.9356000038679,2116.23952670291
1764633694,437,,Aggregated,154.600000,0.000000,69,140,220,270,340,380,490,560,800,1200,1200,6419,0,69,146.28461134132476,42.19519999605836,1175.9356000038679,2113.421249415797
1764633695,443,,Aggregated,156.400000,0.000000,69,140,220,270,340,390,500,570,800,1200,1200,6606,0,69,147.3278569028117,42.19519999605836,1175.9356000038679,2111.3333333333335
1764633696,450,,Aggregated,158.000000,0.000000,69,140,220,270,340,390,500,570,800,1200,1200,6778,0,69,146.5924413248684,42.19519999605836,1175.9356000038679,2101.940247860726
1764633697,456,,Aggregated,158.400000,0.000000,69,140,220,270,340,390,500,580,800,1200,1200,6940,0,69,146.4649667435146,42.19519999605836,1175.9356000038679,2105.352305475504
1764633698,462,,Aggregated,161.100000,0.000000,69,140,220,280,340,390,500,580,790,1200,1200,7123,0,69,146.82296751368867,42.19519999605836,1175.9356000038679,2114.5722308016284
1764633699,468,,Aggregated,163.100000,0.000000,69,140,220,280,340,390,500,580,790,1200,1200,7280,0,69,146.6225131456109,42.19519999605836,1175.9356000038679,2117.3050824175825
1764633700,474,,Aggregated,164.000000,0.000000,69,140,220,280,340,390,500,580,790,1200,1200,7475,0,69,146.73360536456354,42.19519999605836,1175.9356000038679,2116.690568561873
